Taxon_Loca,occurrence,catalogNum,occurren_1,recordedBy,individual,sex,occurren_2,previousId,associated,taxonID,scientific,kingdom,phylum,class,order,suborder,infraorder,superfamil,family,genus,subgenus,specificEp,infraspeci,taxonRank,island,country,countryCod,stateProvi,locality,verbatimDe,decimalLat,decimalLon,coordinate,georeferen,georefer_1,georefer_2,georefer_3,identifica,identifi_1,samplingPr,eventDate,eventTime,year,month,day,fieldNumbe,eventRemar,bibliograp,institutio,collection,datasetNam,basisOfRec,coast,site
"47477",imerss.org:PMLS:18410,NA,Count: few,Emily Adamczyk,NA,NA,PRESENT,Dirona albolineata,NA,iNaturalist:47477,Dirona albolineata,Animalia,Mollusca,Gastropoda,Nudibranchia,Cladobranchia,NA,Proctonotoidea,Dironidae,Dirona,NA,albolineata,NA,species,Galiano Island,Canada,CA,British Columbia,Montague Harbour,"33",48.896354000000002,-123.403630000000007,"500",Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019/05/04,12:00:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"7"
"47477",imerss.org:iNat:24689686,NA,NA,Kalina Hunter,NA,NA,PRESENT,Dirona albolineata,NA,iNaturalist:47477,Dirona albolineata,Animalia,Mollusca,Gastropoda,Nudibranchia,Cladobranchia,NA,Proctonotoidea,Dironidae,Dirona,NA,albolineata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.900360999999997,-123.407300000000006,"7",Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,"record mostly appears accurate; shunted slightly into nearby waters at Montague beach",NA,NA,NA,2019/05/04,12:54:57,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"7"
"47477",imerss.org:iNat:24627945,NA,NA,NA,NA,NA,PRESENT,Dirona albolineata,NA,iNaturalist:47477,Dirona albolineata,Animalia,Mollusca,Gastropoda,Nudibranchia,Cladobranchia,NA,Proctonotoidea,Dironidae,Dirona,NA,albolineata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,49.013540999999996,-123.572187999999997,"35",NA,NA,NA,NA,NA,NA,NA,2019/05/04,13:10:31,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"1"
"253510",imerss.org:PMLS:18577,NA,NA,Stefania Gorgopa,"1",NA,PRESENT,Tritonia exsulans,NA,iNaturalist:253510,Tritonia exsulans,Animalia,Mollusca,Gastropoda,Nudibranchia,Cladobranchia,NA,Tritonioidea,Tritoniidae,Tritonia,NA,exsulans,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"48",48.928330000000003,-123.504829999999998,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,15:30:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"48827",imerss.org:iNat:30012106,NA,NA,Galiano observer,NA,NA,PRESENT,Tritonia festiva,NA,iNaturalist:48827,Tritonia festiva,Animalia,Mollusca,Gastropoda,Nudibranchia,Cladobranchia,NA,Tritonioidea,Tritoniidae,Tritonia,NA,festiva,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.923515000000002,-123.494259000000000,"100",Galiano observer,NA,NA,NA,NA,NA,NA,2019/05/04,15:13:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"9"
"48827",imerss.org:iNat:30012067,NA,NA,Galiano observer,NA,NA,PRESENT,Tritonia festiva,NA,iNaturalist:48827,Tritonia festiva,Animalia,Mollusca,Gastropoda,Nudibranchia,Cladobranchia,NA,Tritonioidea,Tritoniidae,Tritonia,NA,festiva,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.923515000000002,-123.494259000000000,"100",Galiano observer,NA,NA,NA,NA,NA,NA,2019/05/04,14:39:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"9"
"50146",imerss.org:PMLS:18425,NA,NA,Emily Adamczyk,NA,NA,PRESENT,Cadlina luteomarginata complex,NA,iNaturalist:50146,Cadlina luteomarginata,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Chromodoridoidea,Cadlinidae,Cadlina,NA,luteomarginata,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"72",48.906568000000000,-123.460573999999994,"500",Emily Adamczyk,NA,NA,NA,"PMLS records list Cadlina luteomarginata complex due to challenges in field identification. However, here we recognize both Cadlina klasmalmbergi and Cadlina luteomarginata based on other confirmed observations. True Cadlina luteomarginata have more cons",complex,NA,2019/05/04,12:00:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"50146",imerss.org:PMLS:18543,NA,NA,Isabelle Cote,"1",NA,PRESENT,Cadlina luteomarginata complex,NA,iNaturalist:50146,Cadlina luteomarginata,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Chromodoridoidea,Cadlinidae,Cadlina,NA,luteomarginata,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"47",48.928330000000003,-123.504829999999998,"500",Isabelle Cote,NA,NA,NA,"PMLS records list Cadlina luteomarginata complex due to challenges in field identification. However, here we recognize both Cadlina klasmalmbergi and Cadlina luteomarginata based on other confirmed observations. True Cadlina luteomarginata have more cons",complex,NA,2019/05/04,15:25:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"508237",imerss.org:PMLS:18575,NA,NA,Stefania Gorgopa,"1",NA,PRESENT,Diaulula odonoghuei,NA,iNaturalist:508237,Diaulula odonoghuei,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Doridoidea,Discodorididae,Diaulula,NA,odonoghuei,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"48",48.928330000000003,-123.504829999999998,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,15:30:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"508237",imerss.org:PMLS:18542,NA,NA,Isabelle Cote,"1",NA,PRESENT,Diaulula odonoghuei,NA,iNaturalist:508237,Diaulula odonoghuei,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Doridoidea,Discodorididae,Diaulula,NA,odonoghuei,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"47",48.928330000000003,-123.504829999999998,"500",Isabelle Cote,NA,NA,NA,NA,NA,NA,2019/05/04,15:25:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"508237",imerss.org:PMLS:18454,NA,NA,Larry Taylor,"1",NA,PRESENT,Diaulula odonoghuei,NA,iNaturalist:508237,Diaulula odonoghuei,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Doridoidea,Discodorididae,Diaulula,NA,odonoghuei,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"60",48.928330000000003,-123.504829999999998,"500",Larry Taylor,NA,NA,NA,NA,NA,NA,2019/05/04,12:00:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"48450",imerss.org:PMLS:18512,NA,NA,Stefania Gorgopa,"1",NA,PRESENT,Peltodoris nobilis,NA,iNaturalist:48450,Peltodoris nobilis,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Doridoidea,Discodorididae,Peltodoris,NA,nobilis,NA,species,Galiano Island,Canada,CA,British Columbia,Retreat Cove,"47",48.939813000000001,-123.501514000000000,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,13:30:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"48450",imerss.org:iNat:24798146,NA,NA,Emily Adamczyk,NA,NA,PRESENT,Peltodoris nobilis,NA,iNaturalist:48450,Peltodoris nobilis,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Doridoidea,Discodorididae,Peltodoris,NA,nobilis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.906641000000000,-123.458149000000006,"39",Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019/05/05,12:30:00,"2019","5","5",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"8"
"47473",imerss.org:iNat:30012104,NA,NA,Galiano observer,NA,NA,PRESENT,Rostanga pulchra,NA,iNaturalist:47473,Rostanga pulchra,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Doridoidea,Discodorididae,Rostanga,NA,pulchra,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.923515000000002,-123.494259000000000,"100",Galiano observer,NA,NA,NA,NA,NA,NA,2019/05/04,15:04:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"9"
"47473",imerss.org:iNat:30012091,NA,NA,Galiano observer,NA,NA,PRESENT,Rostanga pulchra,NA,iNaturalist:47473,Rostanga pulchra,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Doridoidea,Discodorididae,Rostanga,NA,pulchra,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.923515000000002,-123.494259000000000,"100",Galiano observer,NA,NA,NA,NA,NA,NA,2019/05/04,14:56:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"9"
"47469",imerss.org:PMLS:18424,NA,Count: few,Emily Adamczyk,NA,NA,PRESENT,Doris montereyensis,NA,iNaturalist:47469,Doris montereyensis,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Doridoidea,Dorididae,Doris,NA,montereyensis,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"72",48.906568000000000,-123.460573999999994,"500",Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019/05/04,12:00:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"47469",imerss.org:iNat:24628690,NA,NA,NA,NA,NA,PRESENT,Doris montereyensis,NA,iNaturalist:47469,Doris montereyensis,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Doridoidea,Dorididae,Doris,NA,montereyensis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,49.013728000000000,-123.572620999999998,"135",NA,NA,NA,NA,NA,NA,NA,2019/05/04,10:37:53,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"1"
"47469",imerss.org:iNat:24714965,NA,NA,Lena Dietz Chiasson,NA,NA,PRESENT,Doris montereyensis,NA,iNaturalist:47469,Doris montereyensis,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Doridoidea,Dorididae,Doris,NA,montereyensis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.871228000000002,-123.311571999999998,"10",Lena Dietz Chiasson,NA,NA,NA,NA,NA,NA,2019/05/04,10:12:58,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"4"
"47469",imerss.org:iNat:24553778,NA,NA,Nigel Marimuthu,NA,NA,PRESENT,Doris montereyensis,NA,iNaturalist:47469,Doris montereyensis,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Doridoidea,Dorididae,Doris,NA,montereyensis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.900328999999999,-123.407261000000005,"24",Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,"record mostly appears accurate; shunted slightly into nearby waters at Montague beach",NA,NA,NA,2019/05/04,14:10:26,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"7"
"47469",imerss.org:iNat:24711784,NA,NA,NA,NA,NA,PRESENT,Doris montereyensis,NA,iNaturalist:47469,Doris montereyensis,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Doridoidea,Dorididae,Doris,NA,montereyensis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,49.013179000000001,-123.573577000000000,"148",Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,shunted to adjacent intertidal,NA,NA,NA,2019/05/04,20:30:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"1"
"47469",imerss.org:iNat:24711911,NA,NA,Lena Dietz Chiasson,NA,NA,PRESENT,Doris montereyensis,NA,iNaturalist:47469,Doris montereyensis,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Doridoidea,Dorididae,Doris,NA,montereyensis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.871453000000002,-123.311605999999998,"30",Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,"record appears mostly accurate; shunted to nearby intertidal Bellhouse Park",NA,NA,NA,2019/05/04,10:29:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"4"
"47469",imerss.org:iNat:24711795,NA,NA,NA,NA,NA,PRESENT,Doris montereyensis,NA,iNaturalist:47469,Doris montereyensis,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Doridoidea,Dorididae,Doris,NA,montereyensis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,49.013173999999999,-123.573598000000004,"148",Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,shunted to adjacent intertidal,NA,NA,NA,2019/05/04,20:30:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"1"
"47469",imerss.org:iNat:24694098,NA,NA,Geneviève Reynolds,NA,NA,PRESENT,Doris montereyensis,NA,iNaturalist:47469,Doris montereyensis,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Doridoidea,Dorididae,Doris,NA,montereyensis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.965049999999998,-123.516380999999996,"32",Geneviève Reynolds,NA,NA,NA,NA,NA,NA,2019/05/05,NA,"2019","5","5",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"2"
"47469",imerss.org:iNat:24941660,NA,NA,Katie Kushneryk,NA,NA,PRESENT,Doris montereyensis,NA,iNaturalist:47469,Doris montereyensis,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Doridoidea,Dorididae,Doris,NA,montereyensis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.965066999999998,-123.516575000000003,"5",Katie Kushneryk,NA,NA,NA,NA,NA,NA,2019/05/05,11:27:33,"2019","5","5",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"2"
"47469",imerss.org:iNat:24674027,NA,NA,Brian Starzomski,NA,NA,PRESENT,Doris montereyensis,NA,iNaturalist:47469,Doris montereyensis,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Doridoidea,Dorididae,Doris,NA,montereyensis,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.964981000000002,-123.516289000000000,"5",Brian Starzomski,NA,NA,NA,NA,NA,NA,2019/05/05,11:21:00,"2019","5","5",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"2"
"48447",imerss.org:PMLS:18576,NA,Count: few,Stefania Gorgopa,NA,NA,PRESENT,Acanthodoris hudsoni,NA,iNaturalist:48447,Acanthodoris hudsoni,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Onchidoridoidea,Onchidorididae,Acanthodoris,NA,hudsoni,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"48",48.928330000000003,-123.504829999999998,"500",Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019/05/04,15:30:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"47480",imerss.org:iNat:24714305,NA,NA,NA,NA,NA,PRESENT,Onchidoris bilamellata,NA,iNaturalist:47480,Onchidoris bilamellata,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Onchidoridoidea,Onchidorididae,Onchidoris,NA,bilamellata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,49.013438999999998,-123.573787999999993,"116",Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,shunted to adjacent intertidal,NA,NA,NA,2019/05/04,21:27:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"1"
"47480",imerss.org:iNat:24632114,NA,NA,NA,NA,NA,PRESENT,Onchidoris bilamellata,NA,iNaturalist:47480,Onchidoris bilamellata,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Onchidoridoidea,Onchidorididae,Onchidoris,NA,bilamellata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,49.013824000000000,-123.572389999999999,"22",NA,NA,NA,NA,NA,NA,NA,2019/05/04,12:04:20,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,east,"1"
"47480",imerss.org:iNat:24537767,NA,NA,Norah Brown,NA,NA,PRESENT,Onchidoris bilamellata,NA,iNaturalist:47480,Onchidoris bilamellata,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Onchidoridoidea,Onchidorididae,Onchidoris,NA,bilamellata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.901103999999997,-123.407526000000004,"11",Norah Brown,NA,NA,NA,NA,NA,NA,2019/05/04,13:40:18,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"7"
"47480",imerss.org:iNat:24628923,NA,NA,Kelly Fretwell,NA,NA,PRESENT,Onchidoris bilamellata,NA,iNaturalist:47480,Onchidoris bilamellata,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Onchidoridoidea,Onchidorididae,Onchidoris,NA,bilamellata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.900351999999998,-123.407235000000000,"88",Kelly Fretwell,NA,NA,NA,NA,NA,NA,2019/05/04,13:43:43,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"7"
"47480",imerss.org:iNat:24917382,NA,NA,Lena Dietz Chiasson,NA,NA,PRESENT,Onchidoris bilamellata,NA,iNaturalist:47480,Onchidoris bilamellata,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Onchidoridoidea,Onchidorididae,Onchidoris,NA,bilamellata,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.897526999999997,-123.410173000000000,"24",Lena Dietz Chiasson,NA,NA,NA,NA,NA,NA,2019/05/05,10:06:00,"2019","5","5",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"7"
"1133369",imerss.org:PMLS:18426,NA,Count: few,Emily Adamczyk,NA,NA,PRESENT,Triopha modesta,NA,iNaturalist:1133369,Triopha modesta,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Polyceroidea,Polyceridae,Triopha,NA,modesta,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"72",48.906568000000000,-123.460573999999994,"500",Emily Adamczyk,NA,NA,NA,"Triopha modesta is recognized as a trans-Pacific species, and is most likely to occur off the coast of British Columbia. Triopha catalinae has been determined to be an Eastern Pacific species (but there is overlap). See Jung et al. 2020",NA,NA,2019/05/04,12:00:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"1133369",imerss.org:PMLS:18478,NA,Count: few,Isabelle Cote,NA,NA,PRESENT,Triopha modesta,NA,iNaturalist:1133369,Triopha modesta,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Polyceroidea,Polyceridae,Triopha,NA,modesta,NA,species,Galiano Island,Canada,CA,British Columbia,"Retreat Cove South, island","49",48.938825999999999,-123.501192000000003,"500",Isabelle Cote,NA,NA,NA,"Triopha modesta is recognized as a trans-Pacific species, and is most likely to occur off the coast of British Columbia. Triopha catalinae has been determined to be an Eastern Pacific species (but there is overlap). See Jung et al. 2020",NA,NA,2019/05/04,13:24:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"1133369",imerss.org:iNat:24792364,NA,NA,NA,NA,NA,PRESENT,Triopha modesta,NA,iNaturalist:1133369,Triopha modesta,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Polyceroidea,Polyceridae,Triopha,NA,modesta,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.939591000000000,-123.504846999999998,"122",NA,NA,NA,NA,"Triopha modesta is recognized as a trans-Pacific species, and is most likely to occur off the coast of British Columbia. Triopha catalinae has been determined to be an Eastern Pacific species (but there is overlap). See Jung et al. 2020",NA,NA,2019/05/04,13:46:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"9"
"1133369",imerss.org:PMLS:18544,NA,NA,Isabelle Cote,"1",NA,PRESENT,Triopha modesta,NA,iNaturalist:1133369,Triopha modesta,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Polyceroidea,Polyceridae,Triopha,NA,modesta,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,"47",48.928330000000003,-123.504829999999998,"500",Isabelle Cote,NA,NA,NA,"Triopha modesta is recognized as a trans-Pacific species, and is most likely to occur off the coast of British Columbia. Triopha catalinae has been determined to be an Eastern Pacific species (but there is overlap). See Jung et al. 2020",NA,NA,2019/05/04,15:25:00,"2019","5","4",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"9"
"1133369",imerss.org:PMLS:18629,NA,Count: many,Stefania Gorgopa,NA,NA,PRESENT,Triopha modesta,NA,iNaturalist:1133369,Triopha modesta,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Polyceroidea,Polyceridae,Triopha,NA,modesta,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"47",48.906568000000000,-123.460573999999994,"500",Stefania Gorgopa,NA,NA,NA,"Triopha modesta is recognized as a trans-Pacific species, and is most likely to occur off the coast of British Columbia. Triopha catalinae has been determined to be an Eastern Pacific species (but there is overlap). See Jung et al. 2020",NA,NA,2019/05/05,09:59:00,"2019","5","5",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"1133369",imerss.org:PMLS:18599,NA,Count: few,Isabelle Cote,NA,NA,PRESENT,Triopha modesta,NA,iNaturalist:1133369,Triopha modesta,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Polyceroidea,Polyceridae,Triopha,NA,modesta,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,"43",48.906568000000000,-123.460573999999994,"500",Isabelle Cote,NA,NA,NA,"Triopha modesta is recognized as a trans-Pacific species, and is most likely to occur off the coast of British Columbia. Triopha catalinae has been determined to be an Eastern Pacific species (but there is overlap). See Jung et al. 2020",NA,NA,2019/05/05,09:56:00,"2019","5","5",NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation,west,"8"
"1133369",imerss.org:iNat:24796932,NA,NA,Emily Adamczyk,NA,NA,PRESENT,Triopha modesta,NA,iNaturalist:1133369,Triopha modesta,Animalia,Mollusca,Gastropoda,Nudibranchia,Doridina,Doridoidei,Polyceroidea,Polyceridae,Triopha,NA,modesta,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.907561999999999,-123.458153999999993,"63",Emily Adamczyk,NA,NA,NA,"Triopha modesta is recognized as a trans-Pacific species, and is most likely to occur off the coast of British Columbia. Triopha catalinae has been determined to be an Eastern Pacific species (but there is overlap). See Jung et al. 2020",NA,NA,2019/05/05,12:12:00,"2019","5","5",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"8"
"129920",imerss.org:iNat:30009606,NA,NA,Galiano observer,NA,NA,PRESENT,Calliostoma ligatum,NA,iNaturalist:129920,Calliostoma ligatum,Animalia,Mollusca,Gastropoda,Trochida,NA,NA,Trochoidea,Calliostomatidae,Calliostoma,NA,ligatum,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.938921999999998,-123.502289000000005,"80",Galiano observer,NA,NA,NA,NA,NA,NA,2019/05/04,12:49:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"9"
"129920",imerss.org:iNat:24809387,NA,NA,Emily Adamczyk,NA,NA,PRESENT,Calliostoma ligatum,NA,iNaturalist:129920,Calliostoma ligatum,Animalia,Mollusca,Gastropoda,Trochida,NA,NA,Trochoidea,Calliostomatidae,Calliostoma,NA,ligatum,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.899923000000001,-123.408743000000001,"122",Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019/05/04,16:03:00,"2019","5","4",NA,NA,NA,iNaturalist,NA,NA,HumanObservation,west,"7"
